timestamp,latitude,longitude,uuid,operator,Location,network_type*,wifi_connected_primary_freq_mhz
2025-11-22 08:39:13.169000-05:00,41.6960171,-86.2298461,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:39:18.171000-05:00,41.6960295,-86.2299451,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:23.167000-05:00,41.6960517,-86.2300466,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:28.171000-05:00,41.6960433,-86.2301317,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:33.173000-05:00,41.6960463,-86.2302184,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:38.171000-05:00,41.696045,-86.2302616,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:43.177000-05:00,41.6960449,-86.2302574,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:48.172000-05:00,41.6960468,-86.2302548,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:53.171000-05:00,41.696045,-86.2302573,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:39:58.171000-05:00,41.6960424,-86.230257,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:03.169000-05:00,41.6960423,-86.230257,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:08.169000-05:00,41.6960395,-86.2302516,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:13.170000-05:00,41.6960395,-86.2302522,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:18.171000-05:00,41.6960402,-86.230255,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:23.174000-05:00,41.6960402,-86.2302554,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:28.168000-05:00,41.6960401,-86.2302558,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:33.179000-05:00,41.6960401,-86.2302564,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:38.173000-05:00,41.6960395,-86.2302555,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:43.173000-05:00,41.6960419,-86.2302941,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:48.167000-05:00,41.696045,-86.2303812,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:53.167000-05:00,41.6960386,-86.230472,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:40:58.172000-05:00,41.6960365,-86.2305601,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:03.171000-05:00,41.6960362,-86.2306486,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:08.174000-05:00,41.6960311,-86.2307445,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:13.172000-05:00,41.6960316,-86.2308379,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:18.173000-05:00,41.6960327,-86.2309295,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:23.172000-05:00,41.6960299,-86.2310258,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:28.174000-05:00,41.6960327,-86.2311217,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:33.173000-05:00,41.6960031,-86.2311902,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:38.171000-05:00,41.6959542,-86.2311181,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:41:43.171000-05:00,41.6959519,-86.2310248,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:41:48.175000-05:00,41.6959528,-86.2309309,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:41:53.178000-05:00,41.6959491,-86.2310177,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:41:58.180000-05:00,41.6959511,-86.2311055,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:03.177000-05:00,41.6959746,-86.2311697,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:08.175000-05:00,41.695919,-86.2312397,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:13.178000-05:00,41.6959029,-86.2313337,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:18.174000-05:00,41.6959041,-86.2314309,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:23.172000-05:00,41.6958801,-86.2315182,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:28.177000-05:00,41.6958583,-86.231602,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:33.177000-05:00,41.6958608,-86.2315346,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:42:38.184000-05:00,41.6958918,-86.2314384,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:43.175000-05:00,41.6959065,-86.231344,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:48.176000-05:00,41.6959227,-86.2312501,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:53.176000-05:00,41.6959369,-86.231155,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:42:58.170000-05:00,41.6959419,-86.2310672,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:03.185000-05:00,41.6959483,-86.2309777,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:08.177000-05:00,41.6959586,-86.2308816,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:13.174000-05:00,41.6959596,-86.2307894,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:18.175000-05:00,41.6959575,-86.2306987,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:23.177000-05:00,41.6959563,-86.2306054,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:28.176000-05:00,41.6959569,-86.2305138,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:33.172000-05:00,41.6959558,-86.2304241,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:38.176000-05:00,41.6959604,-86.2303362,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:43.178000-05:00,41.6959674,-86.2302469,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:48.181000-05:00,41.6959651,-86.230158,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:53.183000-05:00,41.6959512,-86.2300771,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:43:58.180000-05:00,41.695932,-86.2300386,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:03.183000-05:00,41.6959346,-86.2300546,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:44:08.180000-05:00,41.6959376,-86.2301003,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:44:13.181000-05:00,41.6959289,-86.2301067,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:44:18.179000-05:00,41.6959164,-86.230075,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:44:23.185000-05:00,41.6959174,-86.2300659,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:44:28.178000-05:00,41.6959214,-86.2300661,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:33.177000-05:00,41.6959215,-86.2300733,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:38.182000-05:00,41.6959247,-86.2300712,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:43.178000-05:00,41.6959239,-86.2300644,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:48.184000-05:00,41.6959222,-86.2300724,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:53.185000-05:00,41.6958918,-86.230057,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:44:58.184000-05:00,41.6958234,-86.2300531,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:03.184000-05:00,41.6957589,-86.2300532,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:08.184000-05:00,41.6957016,-86.2300591,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:13.184000-05:00,41.6957316,-86.2300713,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:18.183000-05:00,41.6958081,-86.2300765,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:23.197000-05:00,41.6958768,-86.2300765,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:28.183000-05:00,41.6959373,-86.2300802,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:33.193000-05:00,41.6960031,-86.2300873,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:38.182000-05:00,41.6960689,-86.2301027,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:43.182000-05:00,41.6961343,-86.2300956,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:48.189000-05:00,41.6962002,-86.2300884,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:53.187000-05:00,41.6961986,-86.230096,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:45:58.188000-05:00,41.6961979,-86.2300961,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:03.191000-05:00,41.696206,-86.2300918,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:08.185000-05:00,41.6962752,-86.2300847,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:13.184000-05:00,41.696344,-86.2300802,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:18.188000-05:00,41.6964122,-86.2300826,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:46:23.188000-05:00,41.6964792,-86.2300869,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:28.189000-05:00,41.6965467,-86.2300875,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:33.188000-05:00,41.6966164,-86.2300848,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:38.187000-05:00,41.6966866,-86.2300876,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:43.186000-05:00,41.6967582,-86.2300904,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:48.183000-05:00,41.6968267,-86.2300895,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:53.186000-05:00,41.6968929,-86.2300821,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:46:58.187000-05:00,41.6968496,-86.2301096,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:03.190000-05:00,41.696778,-86.2300993,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:47:08.190000-05:00,41.6967449,-86.2301249,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:13.189000-05:00,41.6967462,-86.2301266,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:18.191000-05:00,41.6967236,-86.2300971,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:23.191000-05:00,41.6966493,-86.2300888,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:28.191000-05:00,41.6965764,-86.2300798,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:33.194000-05:00,41.6965072,-86.2300721,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:38.191000-05:00,41.696441,-86.2300777,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:43.194000-05:00,41.696372,-86.23008,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:48.196000-05:00,41.6963032,-86.230085,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:53.190000-05:00,41.6962356,-86.2300865,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:47:58.197000-05:00,41.6961651,-86.2300867,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:03.196000-05:00,41.6960918,-86.2300933,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:48:08.196000-05:00,41.6960257,-86.2301012,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:13.198000-05:00,41.6959601,-86.230093,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:18.194000-05:00,41.6958923,-86.2300807,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:23.195000-05:00,41.6958487,-86.2300871,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:28.195000-05:00,41.6957762,-86.2300829,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:33.204000-05:00,41.6957053,-86.2300847,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:38.208000-05:00,41.6956334,-86.2300792,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:43.196000-05:00,41.6955629,-86.2300825,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:48.192000-05:00,41.6955347,-86.2301671,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:53.205000-05:00,41.6955597,-86.2302648,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:48:58.200000-05:00,41.6956346,-86.2302911,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:03.207000-05:00,41.6957134,-86.2302943,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:08.197000-05:00,41.6957905,-86.2302928,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:13.199000-05:00,41.6958693,-86.2302979,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:18.204000-05:00,41.6959454,-86.2303044,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:23.199000-05:00,41.6960137,-86.2303108,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:28.198000-05:00,41.6960528,-86.2303141,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:33.199000-05:00,41.6961187,-86.2303218,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:38.200000-05:00,41.6961953,-86.2303358,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:43.201000-05:00,41.696269,-86.2303334,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:48.198000-05:00,41.6963415,-86.2303238,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:53.199000-05:00,41.6964115,-86.2303192,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:49:58.200000-05:00,41.6964834,-86.2303182,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:03.197000-05:00,41.6965556,-86.230316,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:08.196000-05:00,41.6966244,-86.2303153,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:13.200000-05:00,41.6966894,-86.2303189,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:18.210000-05:00,41.6967512,-86.2303273,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:23.203000-05:00,41.696807,-86.2303181,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:28.200000-05:00,41.6968589,-86.2303153,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:33.203000-05:00,41.6969116,-86.2303146,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:50:38.202000-05:00,41.696961,-86.2303173,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:43.205000-05:00,41.6969639,-86.2303193,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:48.210000-05:00,41.6969576,-86.2303235,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:53.201000-05:00,41.6969607,-86.2303527,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:50:58.207000-05:00,41.6968873,-86.2303431,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:51:03.203000-05:00,41.6968188,-86.230331,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:51:08.200000-05:00,41.6967488,-86.2303334,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:13.201000-05:00,41.6966835,-86.2303401,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:18.201000-05:00,41.6966163,-86.2303369,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:23.207000-05:00,41.6965462,-86.2303378,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:28.201000-05:00,41.696476,-86.23034,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:33.208000-05:00,41.6964197,-86.2303409,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:38.203000-05:00,41.6963554,-86.2303384,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:43.207000-05:00,41.6962844,-86.2303342,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:48.218000-05:00,41.6962239,-86.2303406,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:53.202000-05:00,41.6961595,-86.2303439,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:51:58.207000-05:00,41.6960941,-86.2303451,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:52:03.207000-05:00,41.696021,-86.2303355,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:52:08.208000-05:00,41.6959505,-86.2303386,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:52:13.206000-05:00,41.6958793,-86.2303405,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:18.204000-05:00,41.6958027,-86.2303325,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:23.207000-05:00,41.695729,-86.2303293,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:28.212000-05:00,41.6956563,-86.230331,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:33.209000-05:00,41.6955837,-86.2303312,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:38.209000-05:00,41.6955431,-86.2304058,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:43.217000-05:00,41.6955537,-86.2305107,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:48.213000-05:00,41.6956244,-86.2305432,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:53.205000-05:00,41.6956999,-86.23054,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:52:58.213000-05:00,41.6957707,-86.2305399,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:03.212000-05:00,41.695846,-86.2305493,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:08.214000-05:00,41.6959228,-86.2305484,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:13.216000-05:00,41.6959982,-86.2305375,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:18.218000-05:00,41.696074,-86.2305407,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:23.211000-05:00,41.696145,-86.2305529,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:28.212000-05:00,41.6962147,-86.230548,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:33.218000-05:00,41.6962882,-86.2305432,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:38.218000-05:00,41.6963643,-86.2305436,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:43.219000-05:00,41.6964383,-86.2305298,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:48.218000-05:00,41.6965133,-86.2305326,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:53.212000-05:00,41.6965868,-86.2305362,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:53:58.210000-05:00,41.6966621,-86.2305461,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:03.216000-05:00,41.6967322,-86.2305464,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:08.219000-05:00,41.6968046,-86.2305485,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:13.212000-05:00,41.6968773,-86.2305462,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:18.223000-05:00,41.6968795,-86.2305862,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:54:23.233000-05:00,41.6967936,-86.2305722,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:54:28.232000-05:00,41.6967181,-86.2305625,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:33.218000-05:00,41.696649,-86.2305619,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:38.232000-05:00,41.696581,-86.2305687,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:43.227000-05:00,41.6965153,-86.2305667,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:48.226000-05:00,41.6964497,-86.230567,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:53.231000-05:00,41.696384,-86.2305596,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:54:58.224000-05:00,41.6963099,-86.2305527,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:03.229000-05:00,41.6962358,-86.2305526,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:08.237000-05:00,41.6961658,-86.2305584,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:13.229000-05:00,41.696096,-86.2305484,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:18.229000-05:00,41.696021,-86.2305489,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:23.235000-05:00,41.695945,-86.2305506,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:28.226000-05:00,41.6958745,-86.2305468,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:55:33.236000-05:00,41.6957974,-86.2305568,7c36e7df,Verizon,Concourse,NR-NSA,
2025-11-22 08:55:38.235000-05:00,41.6957303,-86.2305572,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:55:43.233000-05:00,41.6956659,-86.230558,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:55:48.233000-05:00,41.6955985,-86.2305587,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:55:53.232000-05:00,41.6955455,-86.2306027,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:55:58.235000-05:00,41.6955543,-86.2307087,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:03.241000-05:00,41.6956239,-86.2307417,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:08.237000-05:00,41.6956992,-86.2307289,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:13.244000-05:00,41.6957528,-86.2307336,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:18.243000-05:00,41.6957456,-86.2307256,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:23.235000-05:00,41.6957518,-86.2307205,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:28.238000-05:00,41.6958262,-86.2307233,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:33.237000-05:00,41.6959033,-86.230723,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:38.235000-05:00,41.6959742,-86.230728,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:43.236000-05:00,41.6960423,-86.2307306,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:48.239000-05:00,41.6961165,-86.230739,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:53.241000-05:00,41.696189,-86.230733,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:56:58.244000-05:00,41.6962587,-86.2307291,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:03.234000-05:00,41.6963281,-86.2307208,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:08.236000-05:00,41.6964002,-86.2307215,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:13.244000-05:00,41.6964744,-86.2307321,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:18.243000-05:00,41.6965443,-86.2307426,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:23.237000-05:00,41.6966145,-86.2307468,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:28.241000-05:00,41.696685,-86.230756,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:33.236000-05:00,41.6967542,-86.2307567,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:38.253000-05:00,41.6968243,-86.2307587,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:43.238000-05:00,41.6968933,-86.2307575,7c36e7df,Verizon,Concourse,LTE,
2025-11-22 08:57:48.236000-05:00,41.6968666,-86.2307768,7c36e7df,Verizon,Concourse,NR-NSA,
