Time,Latitude,Longitude,Collection,Unit,Operator,Technology,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap,carrier_original
2026-02-26 11:36:29.207000-05:00,41.697989,-86.234435,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.923,1.596,32045.5528667976,199.0,304.0,3911.804658129697,34.0,6393.078,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 11:36:35.086000-05:00,41.697989,-86.234435,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.763,4.353,6202.288906177456,290.0,387.0,757.1161411670117,33.0,3374.824,2,Android 14 - WebView 117.0.5938.60,Page download completed,133,0,6,VZWINTERNET,,100.71.235.190,23.215.11.152,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:36:38.182000-05:00,41.697988,-86.234435,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.941,1.505,6131.193816073688,178.0,293.0,748.4375,29.0,1153.432,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:36:44.055000-05:00,41.697988,-86.234436,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.714,4.393,20913.614239018,202.0,324.0,2552.931110217959,31.0,11484.187,1,Android 14 - WebView 117.0.5938.60,Page download completed,263,3,49,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:36:47.927000-05:00,41.697989,-86.234436,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.624,2.195,8807.74068427464,178.0,301.0,1075.1641692767676,33.0,2416.625,1,Android 14 - WebView 117.0.5938.60,Page download completed,111,0,7,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:37:51.659000-05:00,41.698386,-86.234669,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.015,1.633,61340.356032426,244.0,379.0,7487.851275451621,33.0,12521.125,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:37:59.559000-05:00,41.698386,-86.234669,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.778,6.29,3273.07369040728,382.0,470.0,399.54556463632713,34.0,2573.457,2,Android 14 - WebView 117.0.5938.60,Page download completed,96,0,3,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2607:7700:0000:003A:0000:0001:1733:1945,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:38:02.780000-05:00,41.698386,-86.234669,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.012,1.63,5610.818771066753,79.0,232.0,684.9166027607363,32.0,1143.208,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:38:09.038000-05:00,41.698383,-86.234673,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.125,4.805,18958.54825533176,234.0,333.0,2314.274681321543,36.0,11386.972,1,Android 14 - WebView 117.0.5938.60,Page download completed,253,1,49,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:38:14.637000-05:00,41.698382,-86.234673,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.405,3.55,5139.293487714936,630.0,834.0,627.3542033450703,115.0,2280.558,1,Android 14 - WebView 117.0.5938.60,Page download completed,109,0,6,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A00:1288:0080:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:40:34.653000-05:00,41.698356,-86.234452,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.876,1.41,67746.34262661441,210.0,5404.0,8269.793744459219,37.0,11940.259,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:40:42.516000-05:00,41.698368,-86.234443,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.736,6.158,3258.8063395019763,355.0,559.0,397.8037968902236,34.0,2508.468,2,Android 14 - WebView 117.0.5938.60,Page download completed,97,0,3,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2607:7700:0000:003A:0000:0001:1733:1956,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:40:45.785000-05:00,41.698368,-86.234438,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.132,1.738,5257.226370181488,76.0,226.0,641.7532724395859,36.0,1142.136,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:40:51.405000-05:00,41.698378,-86.234436,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.489,4.145,21949.15933682096,207.0,342.0,2679.339047421592,37.0,11372.401,1,Android 14 - WebView 117.0.5938.60,Page download completed,250,2,49,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:40:56.971000-05:00,41.698379,-86.234435,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.435,3.688,7011.674615082608,620.0,742.0,855.9175768539864,104.0,3232.383,1,Android 14 - WebView 117.0.5938.60,Page download completed,187,0,7,fast.t-mobile.com,,2607:FB90:BB2E:1271:B849:57B7:9B0D:2A89,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:42:49.281000-05:00,41.698361,-86.234444,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.179,1.574,22644.14172370144,355.0,541.0,2764.163258418047,86.0,4455.212,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:42:53.844000-05:00,41.698361,-86.234448,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.435,2.568,10954.03312241304,575.0,767.0,1337.1658087519434,45.0,3516.254,2,Android 14 - WebView 117.0.5938.60,Page download completed,134,0,6,fast.t-mobile.com,,10.12.79.156,23.64.114.203,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:42:58.341000-05:00,41.698358,-86.234454,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.314,2.983,3068.824443283992,223.0,338.0,374.6127142348311,57.0,1144.289,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:43:05.184000-05:00,41.698343,-86.234471,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.639,4.833,18593.18133143496,593.0,824.0,2269.675319741875,45.0,11232.605,1,Android 14 - WebView 117.0.5938.60,Page download completed,245,1,49,fast.t-mobile.com,,10.12.79.156,2.16.234.41,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:43:09.963000-05:00,41.698338,-86.234486,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.646,3.216,8459.453165360721,211.0,290.0,1032.647431786377,42.0,3400.698,1,Android 14 - WebView 117.0.5938.60,Page download completed,193,0,9,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:45:35.097000-05:00,41.69799,-86.234688,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.245,1.776,49102.95061446296,184.0,411.0,5993.995460304052,28.0,10900.824,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:45:39.433000-05:00,41.697993,-86.234689,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.097,2.559,10217.2282052008,312.0,466.0,1247.21761735541,45.0,3268.229,2,Android 14 - WebView 117.0.5938.60,Page download completed,122,0,2,VZWINTERNET,,100.71.235.190,2.21.9.115,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:45:42.676000-05:00,41.697993,-86.234689,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.025,1.554,6063.138294604712,154.0,308.0,740.1288006756757,27.0,1177.764,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:45:43.368000-05:00,41.697984,-86.234686,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.572,2.039,20190.5553240428,293.0,533.0,2464.6737256314354,77.0,5146.081,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:2413:AA5B:E9C8:1746,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:45:48.600000-05:00,41.697984,-86.234686,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.944,2.959,10731.27495094376,551.0,894.0,1309.9706404190624,53.0,3969.232,2,Android 16 - WebView 134.0.6998.135,Page download completed,200,0,10,enhancedphone,,10.148.63.55,23.62.106.198,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:45:49.114000-05:00,41.697993,-86.234689,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,5.196,4.668,19648.27309053408,203.0,511.0,2398.467206914092,34.0,11464.75,1,Android 14 - WebView 117.0.5938.60,Page download completed,268,3,55,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:45:52.549000-05:00,41.697984,-86.234686,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.694,2.113,4590.939649116544,273.0,558.0,560.4170055903926,55.0,1212.581,2,Android 16 - WebView 134.0.6998.135,Page download completed,61,0,11,enhancedphone,,2600:0382:AC07:8D8F:2413:AA5B:E9C8:1746,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:45:54.377000-05:00,41.697993,-86.234689,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.106,3.837,7511.742209356792,107.0,260.0,916.9624095973418,35.0,3602.826,1,Android 14 - WebView 117.0.5938.60,Page download completed,229,0,9,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:45:58.138000-05:00,41.697984,-86.234686,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.244,3.64,25966.86377236616,353.0,608.0,3169.7885366586524,60.0,11814.943,1,Android 16 - WebView 134.0.6998.135,Page download completed,288,0,75,enhancedphone,,2600:0382:AC07:8D8F:2413:AA5B:E9C8:1746,2600:1405:D400:0287:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:46:03.665000-05:00,41.697983,-86.234686,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.269,3.538,9722.46607397856,297.0,567.0,1186.8251285154004,59.0,4299.763,1,Android 16 - WebView 134.0.6998.135,Page download completed,263,0,32,enhancedphone,,2600:0382:AC07:8D8F:2413:AA5B:E9C8:1746,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:47:25.481000-05:00,41.69799,-86.234692,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.568,1.324,27462.99629211856,93.0,243.0,3352.4217864898046,14.0,4545.133,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,10.12.130.233,57.144.204.192,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,5975.0,Bowl,AT&T
2026-02-26 11:47:28.577000-05:00,41.69799,-86.23469,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.96,1.52,16983.1965918884,297.0,403.0,2073.14453125,28.0,3226.808,2,Android 16 - WebView 134.0.6998.135,Page download completed,139,0,6,enhancedphone,,10.12.130.233,23.64.114.208,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,5975.0,Bowl,AT&T
2026-02-26 11:47:31.203000-05:00,41.69799,-86.23469,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.383,1.125,8566.23052965704,134.0,243.0,1045.6796875,32.0,1204.623,2,Android 16 - WebView 134.0.6998.135,Page download completed,59,0,11,enhancedphone,,10.12.130.233,57.144.204.6,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,5975.0,Bowl,AT&T
2026-02-26 11:47:33.526000-05:00,41.698469,-86.234457,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.908,1.608,18967.300674126564,152.0,296.0,2315.342841456777,54.0,3812.425,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:47:35.654000-05:00,41.69799,-86.23469,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.319,2.953,31213.19740580304,207.0,330.0,3810.211543345752,22.0,11521.592,1,Android 16 - WebView 134.0.6998.135,Page download completed,266,0,69,enhancedphone,,10.12.130.233,23.14.142.47,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,5975.0,Bowl,AT&T
2026-02-26 11:47:38.184000-05:00,41.698474,-86.234463,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.501,2.575,10080.93527863536,698.0,904.0,1230.5855582524316,36.0,3244.808,2,Android 14 - WebView 117.0.5938.60,Page download completed,115,0,2,fast.t-mobile.com,,10.12.79.156,23.64.114.208,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:47:39.640000-05:00,41.69799,-86.23469,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.726,2.278,14310.05588876792,292.0,449.0,1746.830673150791,28.0,4074.783,1,Android 16 - WebView 134.0.6998.135,Page download completed,228,0,33,enhancedphone,,10.12.130.233,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,5975.0,Bowl,AT&T
2026-02-26 11:47:42.517000-05:00,41.698474,-86.234463,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.2,2.728,3559.73042883692,157.0,463.0,434.5377365515029,47.0,1213.869,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:47:53.091000-05:00,41.698473,-86.234465,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,9.441,9.003,10135.12746909056,213.0,375.0,1237.1982776574512,47.0,11405.82,1,Android 14 - WebView 117.0.5938.60,Page download completed,253,3,49,fast.t-mobile.com,,10.12.79.156,23.14.142.47,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:47:56.395000-05:00,41.698473,-86.234465,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.186,1.543,12211.37162728744,282.0,589.0,1490.646391971807,45.0,2355.269,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 11:49:39.718000-05:00,41.698449,-86.234485,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.004,1.547,61024.0274581228,260.0,457.0,7449.227587669688,43.0,11800.53,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:49:47.129000-05:00,41.698448,-86.234484,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.184,5.692,3386.219863114696,372.0,487.0,413.3573573656006,35.0,2409.298,2,Android 14 - WebView 117.0.5938.60,Page download completed,92,0,1,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2607:7700:0000:003A:0000:0001:1733:194C,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:49:50.877000-05:00,41.698448,-86.234484,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.618,2.242,4173.71443837912,81.0,291.0,509.4851137377344,35.0,1169.68,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:49:58.332000-05:00,41.698447,-86.234467,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.324,5.81,15687.27193483312,284.0,520.0,1914.9511550666991,40.0,11392.887,1,Android 14 - WebView 117.0.5938.60,Page download completed,253,1,49,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2600:1407:3C00:0989:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:50:02.976000-05:00,41.69845,-86.234461,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.517,2.734,6814.587002561337,636.0,784.0,831.8583691477686,116.0,2328.884,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A00:1288:0080:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:50:28.507000-05:00,41.698357,-86.234705,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.977,1.492,45381.63290016584,177.0,407.0,5539.745177404492,29.0,8463.667,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:50:32.735000-05:00,41.698357,-86.234705,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.049,2.586,11764.13841862072,282.0,438.0,1436.054415603252,27.0,3802.764,2,Android 14 - WebView 117.0.5938.60,Page download completed,132,0,2,VZWINTERNET,,100.71.235.190,23.51.25.82,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:50:35.976000-05:00,41.698356,-86.234699,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.063,1.695,5560.189117393576,98.0,204.0,678.7322547935107,26.0,1178.062,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:50:42.026000-05:00,41.698356,-86.234699,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.881,4.474,20497.03964442608,180.0,343.0,2502.0797245194435,28.0,11462.968,1,Android 14 - WebView 117.0.5938.60,Page download completed,268,3,55,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2600:1407:3C00:0983:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:50:47.881000-05:00,41.698356,-86.234699,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.621,4.352,6720.505298092904,116.0,249.0,820.3746571260342,35.0,3655.957,1,Android 14 - WebView 117.0.5938.60,Page download completed,247,0,10,VZWINTERNET,,2600:1008:B013:BF9F:FD2F:AE14:119C:3911,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
